利用日,注文ID,利用項目,備考,金額（税抜き）,消費税,金額（税込）
2022/06/28,az-market-10111599,カード決済手数料,,8554,0,8554
2022/06/28,az-market-10111594,ワイジェイカード・PayPayカード決済手数料,,182,0,182
2022/06/28,az-market-10111593,カード決済手数料,,42,0,42
2022/06/28,az-market-10111603,PayPay決済手数料,,89,8,97
2022/06/28,az-market-10111604,PayPay決済手数料,,91,9,100
2022/06/28,az-market-10111602,ワイジェイカード・PayPayカード決済手数料,,104,0,104
2022/06/28,az-market-10111600,カード決済手数料,,3564,0,3564
2022/06/28,az-market-10111595,PayPay決済手数料,,75,7,82
2022/06/28,az-market-10111609,カード決済手数料,,84,0,84
2022/06/28,az-market-10111607,PayPayあと払い決済手数料,,75,7,82
2022/06/28,az-market-10111606,PayPay決済手数料,,76,7,83
2022/06/28,az-market-10111597,PayPay決済手数料,,109,10,119
2022/06/28,az-market-10111596,PayPay決済手数料,,158,15,173
2022/06/28,az-market-10111592,PayPay決済手数料,,45,4,49
2022/06/28,az-market-10111490,PayPay決済手数料,,121,12,133
2022/06/28,az-market-10111485,ワイジェイカード・PayPayカード決済手数料,,75,0,75
2022/06/28,az-market-10111598,PayPayモール掲載料,,53,5,58
2022/06/28,az-market-10111600,PayPayモール掲載料,,3000,300,3300
2022/06/28,az-market-10111604,PayPayモール掲載料,,83,8,91
2022/06/28,az-market-10111595,PayPayモール掲載料,,68,6,74
2022/06/28,az-market-10111612,PayPayモール掲載料,,108,10,118
2022/06/28,az-market-10111612,PayPayモール掲載料,,15,1,16
2022/06/28,az-market-10111490,PayPayモール掲載料,,111,11,122
2022/06/28,az-market-10111605,PayPayモール掲載料,,68,6,74
2022/06/28,az-market-10111608,PayPayモール掲載料,,53,5,58
2022/06/28,az-market-10111607,PayPayモール掲載料,,68,6,74
2022/06/28,az-market-10111596,PayPayモール掲載料,,89,8,97
2022/06/28,az-market-10111596,PayPayモール掲載料,,56,5,61
2022/06/28,az-market-10111601,PayPayモール掲載料,,56,5,61
2022/06/28,az-market-10111594,PayPayモール掲載料,,166,16,182
2022/06/28,az-market-10111597,PayPayモール掲載料,,86,8,94
2022/06/28,az-market-10111597,PayPayモール掲載料,,15,1,16
2022/06/28,az-market-10111606,PayPayモール掲載料,,83,8,91
2022/06/28,az-market-10111411,PayPayモール掲載料,,332,33,365
2022/06/28,az-market-10111593,PayPayモール掲載料,,71,7,78
2022/06/28,az-market-10111485,PayPayモール掲載料,,68,6,74
2022/06/28,az-market-10111603,PayPayモール掲載料,,82,8,90
2022/06/28,az-market-10111599,PayPayモール掲載料,,3600,360,3960
2022/06/28,az-market-10111599,PayPayモール掲載料,,3600,360,3960
2022/06/28,az-market-10111592,PayPayモール掲載料,,82,8,90
2022/06/28,az-market-10111602,PayPayモール掲載料,,100,10,110
2022/06/28,az-market-10111610,PayPayモール掲載料,,86,8,94
2022/06/28,az-market-10111609,PayPayモール掲載料,,71,7,78
2022/06/28,az-market-10111598,PRオプション利用料,,175,17,192
2022/06/28,az-market-10111600,PRオプション利用料,,5000,500,5500
2022/06/28,az-market-10111604,PRオプション利用料,,138,13,151
2022/06/28,az-market-10111595,PRオプション利用料,,114,11,125
2022/06/28,az-market-10111612,PRオプション利用料,,360,36,396
2022/06/28,az-market-10111612,PRオプション利用料,,25,2,27
2022/06/28,az-market-10111490,PRオプション利用料,,367,36,403
2022/06/28,az-market-10111605,PRオプション利用料,,114,11,125
2022/06/28,az-market-10111608,PRオプション利用料,,175,17,192
2022/06/28,az-market-10111607,PRオプション利用料,,114,11,125
2022/06/28,az-market-10111596,PRオプション利用料,,208,20,228
2022/06/28,az-market-10111596,PRオプション利用料,,184,18,202
2022/06/28,az-market-10111601,PRオプション利用料,,184,18,202
2022/06/28,az-market-10111594,PRオプション利用料,,551,55,606
2022/06/28,az-market-10111597,PRオプション利用料,,143,14,157
2022/06/28,az-market-10111597,PRオプション利用料,,25,2,27
2022/06/28,az-market-10111606,PRオプション利用料,,138,13,151
2022/06/28,az-market-10111411,PRオプション利用料,,552,55,607
2022/06/28,az-market-10111593,PRオプション利用料,,118,11,129
2022/06/28,az-market-10111485,PRオプション利用料,,114,11,125
2022/06/28,az-market-10111603,PRオプション利用料,,136,13,149
2022/06/28,az-market-10111599,PRオプション利用料,,6000,600,6600
2022/06/28,az-market-10111599,PRオプション利用料,,6000,600,6600
2022/06/28,az-market-10111592,PRオプション利用料,,136,13,149
2022/06/28,az-market-10111602,PRオプション利用料,,332,33,365
2022/06/28,az-market-10111610,PRオプション利用料,,142,14,156
2022/06/28,az-market-10111609,PRオプション利用料,,118,11,129
2022/06/28,az-market-10111604,アフィリエイト手数料,,8,1,9
2022/06/28,az-market-10111604,アフィリエイトパートナー報酬原資,,28,0,28
2022/06/28,az-market-10111612,アフィリエイト手数料,,11,1,12
2022/06/28,az-market-10111612,アフィリエイトパートナー報酬原資,,36,0,36
2022/06/28,az-market-10111612,アフィリエイト手数料,,2,0,2
2022/06/28,az-market-10111612,アフィリエイトパートナー報酬原資,,5,0,5
2022/06/28,az-market-10111605,アフィリエイト手数料,,7,1,8
2022/06/28,az-market-10111605,アフィリエイトパートナー報酬原資,,23,0,23
2022/06/28,az-market-10111601,アフィリエイト手数料,,5,1,6
2022/06/28,az-market-10111601,アフィリエイトパートナー報酬原資,,18,0,18
2022/06/27,az-market-10111511,ストアポイント原資,,31,3,34
2022/06/27,az-market-10111440,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111441,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111458,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111555,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111455,ストアポイント原資,,32,3,35
2022/06/27,az-market-10111461,ストアポイント原資,,91,9,100
2022/06/27,az-market-10111473,ストアポイント原資,,28,2,30
2022/06/27,az-market-10111388,ストアポイント原資,,182,18,200
2022/06/27,az-market-10111542,ストアポイント原資,,40,3,43
2022/06/27,az-market-10111550,ストアポイント原資,,32,3,35
2022/06/27,az-market-10111553,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111371,ストアポイント原資,,27,2,29
2022/06/27,az-market-10111567,ストアポイント原資,,91,9,100
2022/06/27,az-market-10111384,ストアポイント原資,,11,1,12
2022/06/27,az-market-10111385,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111590,ストアポイント原資,,32,3,35
2022/06/27,az-market-10111399,ストアポイント原資,,91,9,100
2022/06/27,az-market-10111408,ストアポイント原資,,43,4,47
2022/06/27,az-market-10111418,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111422,ストアポイント原資,,80,7,87
2022/06/27,az-market-10111510,ストアポイント原資,,182,18,200
2022/06/27,az-market-10111517,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111527,ストアポイント原資,,19,1,20
2022/06/27,az-market-10111529,ストアポイント原資,,91,9,100
2022/06/27,az-market-10111124,ストアポイント原資,,59,5,64
2022/06/27,az-market-10109695,ストアポイント原資,,45,4,49
2022/06/27,az-market-10111379,ストアポイント原資,,400,40,440
2022/06/27,az-market-10111482,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111499,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111525,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111544,ストアポイント原資,,400,40,440
2022/06/27,az-market-10111559,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111435,ストアポイント原資,,39,3,42
2022/06/27,az-market-10111436,ストアポイント原資,,64,6,70
2022/06/27,az-market-10111447,ストアポイント原資,,34,3,37
2022/06/27,az-market-10111451,ストアポイント原資,,27,2,29
2022/06/27,az-market-10111464,ストアポイント原資,,32,3,35
2022/06/27,az-market-10111363,ストアポイント原資,,80,7,87
2022/06/27,az-market-10111561,ストアポイント原資,,34,3,37
2022/06/27,az-market-10111575,ストアポイント原資,,39,3,42
2022/06/27,az-market-10111393,ストアポイント原資,,19,1,20
2022/06/27,az-market-10111588,ストアポイント原資,,91,9,100
2022/06/27,az-market-10111402,ストアポイント原資,,91,9,100
2022/06/27,az-market-10111412,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111421,ストアポイント原資,,91,9,100
2022/06/27,az-market-10111424,ストアポイント原資,,11,1,12
2022/06/27,az-market-10111428,ストアポイント原資,,32,3,35
2022/06/27,az-market-10111481,ストアポイント原資,,19,1,20
2022/06/27,az-market-10111497,ストアポイント原資,,40,3,43
2022/06/27,az-market-10111503,ストアポイント原資,,43,4,47
2022/06/27,az-market-10111505,ストアポイント原資,,27,2,29
2022/06/27,az-market-10111509,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111522,ストアポイント原資,,19,1,20
2022/06/27,az-market-10111532,ストアポイント原資,,27,2,29
2022/06/27,az-market-10111533,ストアポイント原資,,46,4,50
2022/06/27,az-market-10111425,ストアポイント原資,,310,31,341
2022/06/27,az-market-10111516,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111539,ストアポイント原資,,29,2,31
2022/06/27,az-market-10111564,ストアポイント原資,,29,2,31
2022/06/27,az-market-10111569,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111581,ストアポイント原資,,29,2,31
2022/06/27,az-market-10111445,ストアポイント原資,,27,2,29
2022/06/27,az-market-10111492,ストアポイント原資,,40,3,43
2022/06/27,az-market-10111494,ストアポイント原資,,28,2,30
2022/06/27,az-market-10111456,ストアポイント原資,,34,3,37
2022/06/27,az-market-10111386,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111390,ストアポイント原資,,82,8,90
2022/06/27,az-market-10111342,ストアポイント原資,,23,2,25
2022/06/27,az-market-10111547,ストアポイント原資,,25,2,27
2022/06/27,az-market-10111552,ストアポイント原資,,43,4,47
2022/06/27,az-market-10111554,ストアポイント原資,,18,1,19
2022/06/27,az-market-10111372,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111572,ストアポイント原資,,91,9,100
2022/06/27,az-market-10111375,ストアポイント原資,,64,6,70
2022/06/27,az-market-10111376,ストアポイント原資,,43,4,47
2022/06/27,az-market-10111380,ストアポイント原資,,66,6,72
2022/06/27,az-market-10111414,ストアポイント原資,,28,2,30
2022/06/27,az-market-10111417,ストアポイント原資,,91,9,100
2022/06/27,az-market-10111476,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111423,ストアポイント原資,,91,9,100
2022/06/27,az-market-10111430,ストアポイント原資,,34,3,37
2022/06/27,az-market-10111504,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111520,ストアポイント原資,,27,2,29
2022/06/27,az-market-10111528,ストアポイント原資,,46,4,50
2022/06/27,az-market-10111531,ストアポイント原資,,91,9,100
2022/06/27,az-market-10111365,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111367,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111382,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111394,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111410,ストアポイント原資,,29,2,31
2022/06/27,az-market-10111479,ストアポイント原資,,310,31,341
2022/06/27,az-market-10111432,ストアポイント原資,,32,3,35
2022/06/27,az-market-10111434,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111484,ストアポイント原資,,32,3,35
2022/06/27,az-market-10111491,ストアポイント原資,,91,9,100
2022/06/27,az-market-10111449,ストアポイント原資,,18,1,19
2022/06/27,az-market-10111459,ストアポイント原資,,34,3,37
2022/06/27,az-market-10111470,ストアポイント原資,,32,3,35
2022/06/27,az-market-10111583,ストアポイント原資,,27,2,29
2022/06/27,az-market-10111584,ストアポイント原資,,32,3,35
2022/06/27,az-market-10111585,ストアポイント原資,,19,1,20
2022/06/27,az-market-10111391,ストアポイント原資,,40,3,43
2022/06/27,az-market-10111540,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111549,ストアポイント原資,,27,2,29
2022/06/27,az-market-10111551,ストアポイント原資,,18,1,19
2022/06/27,az-market-10111558,ストアポイント原資,,28,2,30
2022/06/27,az-market-10111560,ストアポイント原資,,34,3,37
2022/06/27,az-market-10111366,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111373,ストアポイント原資,,27,2,29
2022/06/27,az-market-10111573,ストアポイント原資,,34,3,37
2022/06/27,az-market-10111577,ストアポイント原資,,91,9,100
2022/06/27,az-market-10111579,ストアポイント原資,,28,2,30
2022/06/27,az-market-10111381,ストアポイント原資,,182,18,200
2022/06/27,az-market-10111406,ストアポイント原資,,40,3,43
2022/06/27,az-market-10111501,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111401,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111419,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111420,ストアポイント原資,,500,50,550
2022/06/27,az-market-10111438,ストアポイント原資,,23,2,25
2022/06/27,az-market-10111446,ストアポイント原資,,23,2,25
2022/06/27,az-market-10111454,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111467,ストアポイント原資,,500,50,550
2022/06/27,az-market-10111475,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111508,ストアポイント原資,,1150,115,1265
2022/06/27,az-market-10111546,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111565,ストアポイント原資,,22,2,24
2022/06/27,az-market-10111442,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111488,ストアポイント原資,,182,18,200
2022/06/27,az-market-10111448,ストアポイント原資,,32,3,35
2022/06/27,az-market-10111457,ストアポイント原資,,11,1,12
2022/06/27,az-market-10111460,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111462,ストアポイント原資,,34,3,37
2022/06/27,az-market-10111463,ストアポイント原資,,42,4,46
2022/06/27,az-market-10111387,ストアポイント原資,,27,2,29
2022/06/27,az-market-10111545,ストアポイント原資,,27,2,29
2022/06/27,az-market-10111534,ストアポイント原資,,18,1,19
2022/06/27,az-market-10111556,ストアポイント原資,,34,3,37
2022/06/27,az-market-10111360,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111364,ストアポイント原資,,18,1,19
2022/06/27,az-market-10111563,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111570,ストアポイント原資,,19,1,20
2022/06/27,az-market-10111589,ストアポイント原資,,32,3,35
2022/06/27,az-market-10111395,ストアポイント原資,,45,4,49
2022/06/27,az-market-10111400,ストアポイント原資,,42,4,46
2022/06/27,az-market-10111477,ストアポイント原資,,32,3,35
2022/06/27,az-market-10111480,ストアポイント原資,,101,10,111
2022/06/27,az-market-10111500,ストアポイント原資,,35,3,38
2022/06/27,az-market-10111512,ストアポイント原資,,91,9,100
2022/06/27,az-market-10111519,ストアポイント原資,,64,6,70
2022/06/27,az-market-10111521,ストアポイント原資,,91,9,100
2022/06/27,az-market-10110785,ストアポイント原資,,45,4,49
